ticker,time,sector,open,high,low,close,volume,MA20,MA50,RSI,Vol20,Vol60,return_30,BVPS (VND),Debt/Equity,EPS (VND),Financial Leverage,Fixed Asset-To-Equity,Market Capital (Bn VND),Net Profit Margin (%),Outstanding Share (Mil Shares),Owners' Equity/Charter Capital,P/B,P/Cash Flow,P/E,P/S,ROA (%),ROE (%)
HDB,2023-11-23,Banking,11.51,11.51,11.14,11.14,7225969,11.2775,10.9648,44.6927374301676,8963586.3,8233449.25,0.0309961003689639,14242.7371391784,10.8130479865,857.5269146284704,11.813047986499008,0.0308250573071866,60454307749000.0,0.5045494968825186,2892550610.0,0.8596045097908174,1.4674145704,2.6918745409,7.1431238089,2.5163217414,0.0181297088,0.2072747391
HPG,2023-11-23,Material,20.68,20.72,19.58,19.58,21692399,19.583,19.5164,56.07675906183365,24663516.2,24901705.683333334,0.0020449904877276,17161.9648498312,0.7374123527,344.7668048681484,1.7374123527311942,0.7288054959519548,157871431755000.0,0.0703812283130226,5814785700.0,1.3010961177214957,1.5819866919,16.6163604004,84.3899895658,1.4300602054,0.0107591739,0.0191904488
LPB,2023-11-23,Banking,12.36,12.44,11.96,11.96,2583826,12.236,11.699000000000002,45.09803921568629,2674619.0,3279068.933333333,0.0541136734825708,12312.0690823717,12.7960148813,388.19347334060905,13.79601488134,0.0718744184027286,42456432505600.0,0.3771110298281777,2557616416.0,0.886744174579294,1.3482705375,3.149568215,9.9470614517,3.3130340926,0.0104655981,0.1425813496
MBB,2023-11-23,Banking,11.56,11.59,11.43,11.43,7033153,11.436,11.5942,58.42105263157893,8580311.05,9508989.083333334,-0.0250553063421473,16848.3191148987,7.8911715992,1107.2443294782545,8.89117159918331,0.0526007351874249,111320694510200.0,0.5884006113867262,5214084052.0,1.13920541324242,1.267188724,7.1475591048,4.9772280168,2.353148292,0.0245863339,0.2235398773
MSN,2023-11-23,Food & Beverage,65.5,65.5,63.3,63.3,1595036,62.565,68.756,48.07692307692307,1976449.4,1876853.8666666667,-0.1439430376056023,18718.4208192801,2.81035933,33.80943001669045,3.810359330043444,1.1168536988536428,92718652708800.0,0.0024002090607098,1430843406.0,2.504006389242736,3.4618304944,104.749015754,113.2335017383,1.1869889768,0.0056932165,0.0308289467
MWG,2023-11-23,Retail,39.12,39.41,36.48,36.48,8076930,38.712,44.3714,43.05435720448659,11750603.75,9102869.55,-0.2605914388797073,15903.1229013773,1.520172459,26.490200086982043,2.5201724590057024,0.3167473916818842,61274492457200.0,0.0012790433257341,1462398388.0,1.5833340608276498,2.6347026468,7.4756987894,88.0319878183,0.5217217889,0.0122309911,0.0295317603
PLX,2023-11-23,Oil & Gas,31.75,31.85,31.38,31.38,874823,31.1175,32.9538,55.90717299578058,753029.1,985940.6666666666,-0.0854699303825583,19904.31581288,1.8800907611,580.9656393028405,2.880090761129654,0.4699155764642175,44407198613250.0,0.0101937344407147,1270592235.0,2.197147650315208,1.7559005961,9.0545241246,13.2996644901,0.1563747587,0.0439282916,0.1339670217
SAB,2023-11-23,Food & Beverage,52.3,52.55,49.67,49.67,618168,51.4155,56.241400000000006,38.25448613376836,740834.85,537961.7666666667,-0.1316673652831112,19667.9106912268,0.2604913032,814.3143646677948,1.2604913031821794,0.1545169220809069,78364560929200.0,0.1408526638857037,1282562372.0,2.067620910451597,3.1065831526,49.2751718556,18.5949414188,2.4511763802,0.1267279478,0.1743992384
SHB,2023-11-23,Banking,8.31,8.39,8.06,8.06,15374837,8.080499999999999,8.071,54.8717948717949,16824448.2,17250052.65,0.0099751450568195,13684.7046421769,11.0285614916,568.8720063510027,12.028561491607114,0.1049523172828859,44512493702100.0,0.4656048804681985,3618901927.0,1.077959247339902,0.8988136991,1.481203648,6.0405559736,2.1620657885,0.012803217,0.1587424331
SSB,2023-11-23,Banking,20.03,20.25,19.94,20.25,1351893,21.323,21.904,37.97468354430379,1398309.05,1271574.3,-0.0732963554039803,11672.7755739873,7.6912218657,363.90391473334137,8.691221865668362,0.0413288912092485,58524165000000.0,0.5544464936652216,2495700000.0,1.0062476625659051,2.0089480733,-6.2944136899,17.1559632785,6.5389675513,0.0138178012,0.1222930746
SSI,2023-11-23,Securities,23.02,23.02,21.43,21.43,27088277,20.966,21.8804,61.15569823434993,25226808.55,27204599.883333333,-0.0836615510861692,15052.6730230217,1.4345187438,474.3427986934276,2.4345187437510614,0.0121970978424079,50745843945650.0,0.3663153588197346,1499138669.0,1.092819000526165,2.2487700323,-6.3448950953,25.1574605014,7.8531484364,0.038250329,0.0899043574
STB,2023-11-23,Banking,29.15,29.3,28.2,28.2,16577500,29.002500000000005,30.158,47.619047619047606,17288518.85,18807405.766666666,-0.1138351426487985,23185.6686898106,13.9002171746,867.0583350897548,14.900217174624188,0.1652164755848589,56367949908400.0,0.336952300381686,1885215716.0,2.318566868981056,1.2895897203,1.7788009836,7.8171582993,2.0649680039,0.0117146166,0.1751386184
TCB,2023-11-23,Banking,14.74,14.79,14.36,14.36,3280859,14.401999999999996,14.9638,43.85964912280699,3999645.9,4200163.066666666,-0.066668910413128,35743.9306010976,5.1455201852,1309.561062408901,6.145520185175172,0.0674318762717023,122054999601150.0,0.6343291401729335,3522510811.0,1.7940371561319708,0.9693953468,7.2031376179,7.1247900953,3.1726528166,0.0233071141,0.1422843547
TPB,2023-11-23,Banking,12.38,12.53,12.24,12.24,6956587,12.092,12.3354,63.85542168674698,5491714.25,6223832.266666667,-0.01137299017227,14709.0398125114,9.6349809166,573.5923506110998,10.634980916619249,0.0340486396079636,40840329416950.0,0.4262465230207166,2201635009.0,1.167389683108646,1.2611292264,2.0162909486,7.4715236957,2.6427359977,0.0161431026,0.1698294781
VCB,2023-11-23,Banking,57.58,57.64,56.78,56.78,648155,57.852500000000006,57.639,38.029661016949134,1205971.5,1194429.7333333334,-0.0057950816319463,28473.1185339518,9.8720630751,1300.554716188136,10.872063075119955,0.0467321627496322,495752394939400.0,0.5770761277403086,5589091262.0,1.9058127106252465,3.1152190054,6.6872416102,14.7517020841,7.0392109337,0.018943357,0.2263474527
VHM,2023-11-23,Real Estate,39.35,39.95,39.0,39.0,7663115,40.1725,43.725,42.10526315789474,8375717.3,6533632.866666666,-0.1982201428617528,40779.3376395888,1.3058115382,2456.10000292194,2.305811538150852,0.0666334871335454,179835377254400.0,0.3268160574734793,4354367488.0,4.403369075804064,1.0127677984,6.3350420051,4.3620161316,1.4291952539,0.1065866215,0.2551615228
VIB,2023-11-23,Banking,13.14,13.17,12.8,12.8,2603906,12.8435,13.0036,52.941176470588246,3230045.65,4590914.15,-0.0443158837745109,14206.7364263828,9.6665289576,846.301097432802,10.666528957632233,0.0202191712951663,53399798590700.0,0.4594087503881184,2536807534.0,1.0587454625626935,1.4816914574,1.4827465183,6.0018846541,2.5422906692,0.0242649813,0.262699214
VIC,2023-11-23,Real Estate,21.0,21.3,20.65,20.65,3305235,21.39,22.4784,48.53228962818002,5435884.65,9410974.6,-0.1185898126263236,32158.3369862477,3.2559999789,-174.9728602614681,4.255999978930537,1.0062736914073256,164417447123000.0,-0.0139534143576572,3823661561.0,1.9000797825365687,1.3371338206,-15.9170293238,44.0136950025,0.93752271,0.0063104044,0.0331011888
VJC,2023-11-23,Transportation,108.5,108.9,105.0,105.0,835630,106.015,102.366,47.05882352941176,918802.8,1003613.8666666668,0.0720587911087862,28097.8706951893,4.0308941657,249.4757313313536,5.0308941656906905,0.3839157866289808,57031673470200.0,0.0094922228075317,541611334.0,2.571569590176749,3.74761494,13.8717003921,-27.3405384991,1.0267623887,-0.029360571,-0.1404262106
VNM,2023-11-23,Food & Beverage,60.5,60.59,59.55,59.55,1624542,60.412,62.9838,42.65279583875163,2185421.85,2411611.2666666666,-0.0943173964931825,14668.0473732396,0.6165436147,1192.4914576353565,1.616543614674043,0.3545643104281446,140445005904000.0,0.1593819772232994,2089955445.0,1.6269755458498305,4.5813868943,15.5370639538,16.6860251358,2.3478382524,0.1652940392,0.2683231232
VPB,2023-11-23,Banking,18.21,18.26,17.7,17.7,10597570,18.012999999999998,18.56,52.67665952890791,10101459.45,13988970.683333334,-0.0839464211540098,17739.5759750271,6.0933880301,305.6175130920573,7.093388030142098,0.0172640174134107,155901598759650.0,0.2743934759710246,7933923601.0,1.3863449351357071,1.1076927672,2.3744292327,13.3687793748,3.170658695,0.0145483274,0.0965634681
VRE,2023-11-23,Real Estate,22.9,23.45,22.6,22.6,5355079,23.3225,25.414,34.482758620689694,5845220.7,4538145.6,-0.1852670670237113,16166.776996715,0.2161895821,579.4394809308436,1.216189582060811,0.0111272663387917,52490555271000.0,0.3950929615670835,2272318410.0,1.5784546722129356,1.4288562281,8.5091375467,12.7031490214,5.5061549718,0.0940082079,0.1181227024
ACB,2023-11-24,Banking,15.65,15.65,15.3,15.48,7901317,15.6915,15.573,48.09160305343512,7200117.75,6197984.416666667,-0.0267702410646047,17205.052159625,8.7045586739,1039.5279741118125,9.704558673887666,0.0665543997871823,100208499236400.0,0.6502650613741575,3884050358.0,1.3009491234631003,1.4995595341,2.2716320859,6.7213553953,3.1030020186,0.0238686591,0.2379142232
BCM,2023-11-24,Real Estate,56.94,57.14,55.39,57.14,349740,58.146,62.0704,47.37793851717903,296476.25,261628.86666666667,-0.1259555156369976,16506.540794001,1.7515642011,210.0208311082125,2.7515642010770027,0.0666725291196223,61996500000000.0,0.1928171350419785,1035000000.0,1.736533386077295,3.6288645057,-27.428149494,138.8079794771,15.9324777418,0.0091502197,0.0263391705
BID,2023-11-24,Banking,31.19,31.66,30.75,31.66,812011,30.7945,30.9062,61.75438596491228,789522.15,982457.35,0.0268902245608963,20041.8120656352,16.9099277711,803.9525538739941,17.909927771129745,0.0880521569297445,262220051400000.0,0.3325000420805311,5700435900.0,1.69607890047181,2.2952016439,-4.5877218485,13.3351133448,3.7405255667,0.0092699331,0.175847658
CTG,2023-11-24,Banking,17.92,18.17,17.62,18.17,3089367,17.830000000000002,18.0728,64.06926406926414,2940675.2,4160279.733333333,0.0105118533646056,22563.8251762915,14.4775328164,719.3819248304737,15.477532816388374,0.0800500156046726,169154740062000.0,0.2951742957769347,5369991748.0,1.5708251919138791,1.3960398892,2.8101921139,9.3284709241,2.4363886341,0.0098261541,0.1572301237
DGC,2023-11-24,Material,84.69,86.22,82.43,86.22,3116690,81.724,82.88719999999999,67.85515320334261,2573148.85,3412218.25,-0.0390110307321534,31938.3104643075,0.1747881336,2004.7430930493672,1.1747881336324224,0.172569637246386,34787702630800.0,0.309050944687691,379778413.0,3.293286537632018,2.8680289805,9.4041116603,10.1669825606,3.3220591125,0.2488964717,0.306290961
FPT,2023-11-24,Technology,66.45,67.33,66.01,66.74,2251338,65.89500000000001,67.5656,59.02841429880846,2324069.45,2610167.1166666667,-0.052393976996699,18607.8056412642,1.1866306189,1369.5929045851617,2.18663061885836,0.4668696646793431,120266052462500.0,0.126389521335806,1269968875.0,1.6674808857284489,5.0892620992,15.8873510767,19.667627301,2.3595498225,0.1083166686,0.2666664749
GAS,2023-11-24,Oil & Gas,66.04,66.47,65.1,66.39,626236,67.3535,71.1142,41.794871794871824,494184.5,568994.45,-0.1016028998097117,26767.5641789712,0.3505150951,1035.0182946048744,1.350515095061968,0.3120208397375542,172485162509700.0,0.1074369743979158,2296739847.0,2.597289093510159,2.8056344424,14.9383347482,14.2161409176,1.9286038121,0.1428172306,0.1936733233
GVR,2023-11-24,Material,18.85,19.1,18.32,19.1,2201679,18.4515,19.1722,65.9574468085107,2096080.05,3098794.033333333,-0.0726858694478279,12593.9652626825,0.4070675653,78.208738057,1.4070675652974858,0.6142619309227106,81600000000000.0,0.0504953327726046,4000000000.0,1.38225051886755,1.6198234293,24.731255604,34.9845215494,3.4721199572,0.0301382467,0.0469620012
HDB,2023-11-24,Banking,11.17,11.36,11.14,11.29,5756236,11.309499999999998,10.9684,50.80213903743314,8890925.35,8289354.033333333,0.0388310636557813,14242.7371391784,10.8130479865,857.5269146284704,11.813047986499008,0.0308250573071866,60454307749000.0,0.5045494968825186,2892550610.0,0.8596045097908174,1.4674145704,2.6918745409,7.1431238089,2.5163217414,0.0181297088,0.2072747391
HPG,2023-11-24,Material,19.7,20.0,19.36,20.0,26238500,19.6985,19.4982,55.31453362255963,25224294.6,25003106.15,0.0248051189189709,17161.9648498312,0.7374123527,344.7668048681484,1.7374123527311942,0.7288054959519548,157871431755000.0,0.0703812283130226,5814785700.0,1.3010961177214957,1.5819866919,16.6163604004,84.3899895658,1.4300602054,0.0107591739,0.0191904488
LPB,2023-11-24,Banking,12.04,12.24,12.0,12.08,1602726,12.23,11.6894,45.09803921568629,2432490.35,3232845.083333333,0.0640971174667539,12312.0690823717,12.7960148813,388.19347334060905,13.79601488134,0.0718744184027286,42456432505600.0,0.3771110298281777,2557616416.0,0.886744174579294,1.3482705375,3.149568215,9.9470614517,3.3130340926,0.0104655981,0.1425813496
MBB,2023-11-24,Banking,11.43,11.5,11.24,11.4,8026480,11.449,11.5744,48.1012658227848,8527920.1,9526345.866666667,-0.0327898228229908,16848.3191148987,7.8911715992,1107.2443294782545,8.89117159918331,0.0526007351874249,111320694510200.0,0.5884006113867262,5214084052.0,1.13920541324242,1.267188724,7.1475591048,4.9772280168,2.353148292,0.0245863339,0.2235398773
MSN,2023-11-24,Food & Beverage,63.4,63.5,60.6,61.8,2094100,62.76500000000001,68.398,43.52941176470587,1862133.4,1885412.3666666667,-0.1624380200758286,18718.4208192801,2.81035933,33.80943001669045,3.810359330043444,1.1168536988536428,92718652708800.0,0.0024002090607098,1430843406.0,2.504006389242736,3.4618304944,104.749015754,113.2335017383,1.1869889768,0.0056932165,0.0308289467
MWG,2023-11-24,Retail,37.07,37.7,36.33,37.7,11185898,38.543,44.032,52.0536462699078,12075226.45,9167371.866666667,-0.2500463094976378,15903.1229013773,1.520172459,26.490200086982043,2.5201724590057024,0.3167473916818842,61274492457200.0,0.0012790433257341,1462398388.0,1.5833340608276498,2.6347026468,7.4756987894,88.0319878183,0.5217217889,0.0122309911,0.0295317603
PLX,2023-11-24,Oil & Gas,31.1,31.29,30.73,31.1,778636,31.136,32.841,51.43442622950821,760124.65,985516.0333333332,-0.0944328585022563,19904.31581288,1.8800907611,580.9656393028405,2.880090761129654,0.4699155764642175,44407198613250.0,0.0101937344407147,1270592235.0,2.197147650315208,1.7559005961,9.0545241246,13.2996644901,0.1563747587,0.0439282916,0.1339670217
SAB,2023-11-24,Food & Beverage,49.75,51.81,49.75,51.81,765112,51.4115,55.9108,39.48840927258195,729162.05,546045.4666666667,-0.106807065888371,19667.9106912268,0.2604913032,814.3143646677948,1.2604913031821794,0.1545169220809069,78364560929200.0,0.1408526638857037,1282562372.0,2.067620910451597,3.1065831526,49.2751718556,18.5949414188,2.4511763802,0.1267279478,0.1743992384
SHB,2023-11-24,Banking,8.13,8.13,7.84,8.06,17200332,8.104499999999998,8.0526,49.13294797687863,17103092.75,17291783.633333333,0.0137416278522963,13684.7046421769,11.0285614916,568.8720063510027,12.028561491607114,0.1049523172828859,44512493702100.0,0.4656048804681985,3618901927.0,1.077959247339902,0.8988136991,1.481203648,6.0405559736,2.1620657885,0.012803217,0.1587424331
SSB,2023-11-24,Banking,20.11,20.33,19.63,20.33,2328205,21.215,21.8352,25.38071065989847,1454992.3,1286763.8,-0.0711875429215972,11672.7755739873,7.6912218657,363.90391473334137,8.691221865668362,0.0413288912092485,58524165000000.0,0.5544464936652216,2495700000.0,1.0062476625659051,2.0089480733,-6.2944136899,17.1559632785,6.5389675513,0.0138178012,0.1222930746
SSI,2023-11-24,Securities,21.67,22.19,21.29,22.19,24688304,21.0545,21.8318,65.02890173410407,25458367.0,27199581.35,-0.0475232403696976,15052.6730230217,1.4345187438,474.3427986934276,2.4345187437510614,0.0121970978424079,50745843945650.0,0.3663153588197346,1499138669.0,1.092819000526165,2.2487700323,-6.3448950953,25.1574605014,7.8531484364,0.038250329,0.0899043574
STB,2023-11-24,Banking,28.4,28.4,27.5,28.3,23866493,28.9825,30.074,39.449541284403686,17637854.6,18751177.683333334,-0.1071257411823954,23185.6686898106,13.9002171746,867.0583350897548,14.900217174624188,0.1652164755848589,56367949908400.0,0.336952300381686,1885215716.0,2.318566868981056,1.2895897203,1.7788009836,7.8171582993,2.0649680039,0.0117146166,0.1751386184
TCB,2023-11-24,Banking,14.34,14.46,13.91,14.2,4698748,14.414,14.918,40.98360655737701,4040847.4,4207326.666666667,-0.0687111416639865,35743.9306010976,5.1455201852,1309.561062408901,6.145520185175172,0.0674318762717023,122054999601150.0,0.6343291401729335,3522510811.0,1.7940371561319708,0.9693953468,7.2031376179,7.1247900953,3.1726528166,0.0233071141,0.1422843547
TPB,2023-11-24,Banking,12.27,12.27,12.06,12.24,3550391,12.121,12.3038,56.93779904306221,5556457.9,5916265.216666667,-0.0145987994211526,14709.0398125114,9.6349809166,573.5923506110998,10.634980916619249,0.0340486396079636,40840329416950.0,0.4262465230207166,2201635009.0,1.167389683108646,1.2611292264,2.0162909486,7.4715236957,2.6427359977,0.0161431026,0.1698294781
VCB,2023-11-24,Banking,56.78,57.11,56.45,57.11,735269,57.8855,57.58860000000001,37.56670224119528,1203988.1,1184160.7833333334,-0.0069796130488911,28473.1185339518,9.8720630751,1300.554716188136,10.872063075119955,0.0467321627496322,495752394939400.0,0.5770761277403086,5589091262.0,1.9058127106252465,3.1152190054,6.6872416102,14.7517020841,7.0392109337,0.018943357,0.2263474527
VHM,2023-11-24,Real Estate,39.0,39.2,38.05,39.1,7389904,40.1675,43.497,39.56043956043957,7836126.35,6572879.25,-0.1818952084609135,40779.3376395888,1.3058115382,2456.10000292194,2.305811538150852,0.0666334871335454,179835377254400.0,0.3268160574734793,4354367488.0,4.403369075804064,1.0127677984,6.3350420051,4.3620161316,1.4291952539,0.1065866215,0.2551615228
VIB,2023-11-24,Banking,12.8,12.87,12.63,12.8,2659446,12.8675,12.9662,48.38709677419359,3238298.85,4580068.616666666,-0.028496344829618,14206.7364263828,9.6665289576,846.301097432802,10.666528957632233,0.0202191712951663,53399798590700.0,0.4594087503881184,2536807534.0,1.0587454625626935,1.4816914574,1.4827465183,6.0018846541,2.5422906692,0.0242649813,0.262699214
VIC,2023-11-24,Real Estate,20.68,20.75,20.3,20.68,3531149,21.384,22.356,46.21676891615542,4911796.7,9060416.0,-0.1084987198024292,32158.3369862477,3.2559999789,-174.9728602614681,4.255999978930537,1.0062736914073256,164417447123000.0,-0.0139534143576572,3823661561.0,1.9000797825365687,1.3371338206,-15.9170293238,44.0136950025,0.93752271,0.0063104044,0.0331011888
VJC,2023-11-24,Transportation,105.9,107.3,104.1,106.3,874886,106.34,102.498,48.07692307692308,922526.2,1004216.3833333332,0.023799314616114,28097.8706951893,4.0308941657,249.4757313313536,5.0308941656906905,0.3839157866289808,57031673470200.0,0.0094922228075317,541611334.0,2.571569590176749,3.74761494,13.8717003921,-27.3405384991,1.0267623887,-0.029360571,-0.1404262106
VNM,2023-11-24,Food & Beverage,59.46,59.72,58.6,59.2,3131505,60.425,62.7896,33.704735376044624,2251362.9,2419434.433333333,-0.1041773836006048,14668.0473732396,0.6165436147,1192.4914576353565,1.616543614674043,0.3545643104281446,140445005904000.0,0.1593819772232994,2089955445.0,1.6269755458498305,4.5813868943,15.5370639538,16.6860251358,2.3478382524,0.1652940392,0.2683231232
